sub_model_id,coefficient_name,estimate,standard_error,t_statistic
1,CBAnwCty,-0.243333667517,0.505606651306,-0.481270700693
1,CDGhighw,-0.0524816401303,0.0319921039045,-1.64045608044
1,CLEmpTot_lag1,0.37863099575,0.133092939854,2.84486150742
1,CNGtrainSt,0.0272357594222,0.11375502497,0.239424675703
1,CQEsec2dst_lag1,-308710.0,151157.25,-2.04231023788
1,CQEsec3dst_lag1,209009.171875,225055.140625,0.928702056408
1,CQEsec4dst_lag1,26803.8789062,81949.390625,0.327078431845
1,CQEsec5dst_lag1,-91961.7265625,200058.453125,-0.459674298763
1,CQEsec8dst_lag1,76489.8671875,50219.109375,1.52312278748
1,CRRdensPop,0.040687918663,0.0288433935493,1.41064953804
1,ctdtcd,0.00774112762883,0.00377634819597,2.04989767075
1,ctdvpd,-0.0213110633194,0.0354961194098,-0.600377261639
2,CBAnwCty,-0.147901669145,0.0488557964563,-3.02731060982
2,CDGhighw,-0.00885870214552,0.00485457712784,-1.82481431961
2,CLEmpTot_lag1,0.392770797014,0.0304106008261,12.9155883789
2,CLOActPotSt,0.453801780939,0.0346875116229,13.0825691223
2,CNGsubwSP,-0.000617607380264,0.00400834856555,-0.15408025682
2,CNGtrainSt,0.012251493521,0.00710050808266,1.72543895245
2,CQEsec2dst_lag1,64630.7929688,5475.69677734,11.8032093048
2,CQEsec3dst_lag1,183508.671875,23119.078125,7.93754291534
2,CQEsec4dst_lag1,35941.609375,6450.0078125,5.57233572006
2,CQEsec5dst_lag1,-24845.0996094,8720.53320312,-2.84903454781
2,CQEsec8dst_lag1,-12055.7294922,2619.11962891,-4.60297012329
2,CRRdensPop,0.0332225114107,0.00235498766415,14.1072978973
2,CTPNiv1,1.16961312294,0.295426726341,3.95906329155
2,CTPNiv2,1.16010963917,0.170072615147,6.82126045227
2,biotech,-0.129181295633,0.052076511085,-2.48060584068
2,clichy_montfermeil,-0.0962775722146,0.102670446038,-0.93773406744
2,confluence,0.0125520983711,0.0787526220083,0.159386411309
2,ctdtcd,-0.00121780205518,0.000579458195716,-2.10162186623
2,ctdvpd,0.00627160537988,0.00237465277314,2.64106202126
2,descates,0.220584318042,0.0597354248166,3.69268846512
2,la_defense,-0.312888622284,0.0709401741624,-4.41059827805
2,le_bourget,0.00147620914504,0.0990335792303,0.0149061474949
2,paris_pole,0.426951676607,0.0922491028905,4.62824726105
2,pleyel,0.110953941941,0.0694994330406,1.59647262096
2,roissy,-0.184622094035,0.103805564344,-1.77853751183
2,saclay,-0.229055821896,0.0542253702879,-4.22414493561
2,val_de_france_gonesse,0.0926569625735,0.104040570557,0.890584886074
3,CBAnwCty,-0.416231900454,0.0414464250207,-10.0426492691
3,CDGhighw,-0.0117482049391,0.0038602873683,-3.04334974289
3,CLEmpTot_lag1,0.428380608559,0.0236293841153,18.1291484833
3,CLOActPotSt,0.309818863869,0.0269382875413,11.5010604858
3,CNGsubwSP,0.0108619332314,0.0038837864995,2.79673790932
3,CNGtrainSt,0.0268891267478,0.00604290515184,4.44970178604
3,CQEsec2dst_lag1,-11663.2392578,6119.89501953,-1.90579068661
3,CQEsec3dst_lag1,394714.28125,20418.4550781,19.3312511444
3,CQEsec4dst_lag1,1404.62597656,6810.71777344,0.206237584352
3,CQEsec7dst_lag1,-114588.507812,20334.90625,-5.6350646019
3,CRItaxPro,0.0265969932079,0.00207973481156,12.788646698
3,CRRdensPop,0.019705908373,0.00236817798577,8.32112598419
3,CTPNiv1,1.68911516666,0.204829871655,8.24642944336
3,CTPNiv2,1.19175434113,0.124094411731,9.60361003876
3,biotech,-0.203565478325,0.0456900596619,-4.45535612106
3,clichy_montfermeil,0.213492810726,0.0646989569068,3.29978752136
3,confluence,-0.28774702549,0.0661305189133,-4.35119867325
3,ctdtcd,-0.00186045200098,0.000465583318146,-3.99595928192
3,ctdvpd,-0.0156391691417,0.0018807395827,-8.31543540955
3,descates,0.217248082161,0.0465886294842,4.66311359406
3,la_defense,-0.280174762011,0.0721584483981,-3.882771492
3,le_bourget,-0.193837568164,0.0820271670818,-2.36308979988
3,paris_pole,0.496240139008,0.0942083895206,5.26747274399
3,pleyel,-0.116940118372,0.0640639588237,-1.82536518574
3,roissy,-0.186328679323,0.0908342078328,-2.05130505562
3,saclay,-0.31783080101,0.0469204224646,-6.77382659912
3,val_de_france_gonesse,0.18234564364,0.0829264074564,2.19888520241
4,CBADefense,-0.309532493353,0.0767210200429,-4.03452014923
4,CBAnwCty,-0.131916299462,0.0335724800825,-3.9292986393
4,CDGhighw,-0.00394890690222,0.00306298350915,-1.28923547268
4,CLEmpTot_lag1,0.548325657845,0.0195894744247,27.9908313751
4,CLOActPotSt,0.372970461845,0.0222656037658,16.7509708405
4,CLPB,-0.312445998192,0.0388865061104,-8.03481769562
4,CNGsubwSP,-0.00293962587602,0.00228509167209,-1.28643679619
4,CNGtrainSt,-0.00735673913732,0.00408261781558,-1.80196619034
4,CNRKold,-0.00192871573381,0.00312397279777,-0.617392003536
4,CNRKyng,-0.0111297490075,0.00293678999878,-3.78976678848
4,CPBhghInc,0.0177762527019,0.0026678564027,6.66312217712
4,CPBlowInc,0.0226132050157,0.00351904099807,6.42595672607
4,CPRchld111g,-0.0150806065649,0.0031948920805,-4.72022390366
4,CQEsec2dst_lag1,1995.30456543,3104.65014648,0.642682552338
4,CQEsec3dst_lag1,64613.9101562,13536.6337891,4.7732629776
4,CQEsec4dst_lag1,71827.3984375,2551.09326172,28.1555366516
4,CQEsec6dst_lag1,-14139.0791016,1562.21569824,-9.05065727234
4,CQEsec9dst_lag1,-3938.60083008,985.90838623,-3.99489545822
4,CRItaxPro,0.0056941267103,0.0017297094455,3.29195570946
4,CRRdensPop,0.0156954023987,0.00172686530277,9.08895587921
4,biotech,-0.0883954688907,0.0323676727712,-2.73098015785
4,clichy_montfermeil,0.0344801284373,0.0579056255519,0.595453858376
4,confluence,-0.155232265592,0.0478897355497,-3.24145174026
4,ctdtcd,-0.00216547655873,0.000436583708506,-4.96004915237
4,ctdvpd,-0.00735135236755,0.00141453521792,-5.19700908661
4,descates,0.163538277149,0.0355293117464,4.60291147232
4,la_defense,-0.00560549693182,0.062523342669,-0.0896544679999
4,le_bourget,-0.0233928076923,0.0633674412966,-0.369161307812
4,paris_pole,0.536029338837,0.0568749941885,9.4246931076
4,pleyel,0.308511674404,0.0440813191235,6.99869441986
4,roissy,-0.123860470951,0.0657839104533,-1.88283836842
4,saclay,-0.234524428844,0.032788194716,-7.1527094841
4,val_de_france_gonesse,0.277120292187,0.0629144981503,4.404712677
5,CBADefense,-0.0487893372774,0.211953386664,-0.2301889956
5,CBAnwCty,0.0746786892414,0.0682553052902,1.09410822392
5,CDGhighw,-0.014665174298,0.00755082350224,-1.94219529629
5,CLEmpTot_lag1,0.390597969294,0.0350900478661,11.1313037872
5,CLOActPotSt,0.505485594273,0.0418638586998,12.0745105743
5,CNGsubwSP,0.00956176966429,0.00555421039462,1.72153532505
5,CNGtrainSt,0.0155106121674,0.0104252556339,1.48779201508
5,CQEsec2dst_lag1,10790.7490234,7371.74072266,1.46379935741
5,CQEsec3dst_lag1,140785.984375,34935.3242188,4.02990341187
5,CQEsec5dst_lag1,15648.6542969,7682.32470703,2.03696870804
5,CRRdensPop,0.0288486257195,0.00364257209003,7.91985034943
5,biotech,-0.0043400102295,0.0755492672324,-0.0574460923672
5,clichy_montfermeil,0.898911058903,0.109857417643,8.18252468109
5,confluence,-0.0523623600602,0.117570497096,-0.445369899273
5,ctdtcd,0.000308133196086,0.000930160516873,0.331268846989
5,ctdvpd,0.021995306015,0.00319158355705,6.8916592598
5,descates,-0.0371487401426,0.0992832928896,-0.374169111252
5,la_defense,-0.346084296703,0.183611899614,-1.88486850262
5,le_bourget,0.587963342667,0.110924109817,5.30059099197
5,paris_pole,-0.0451610051095,0.122341275215,-0.369139552116
5,pleyel,0.0036858106032,0.102691724896,0.0358919911087
5,roissy,0.554240882397,0.101638667285,5.45305156708
5,saclay,-0.494848668575,0.0835796222091,-5.92068576813
5,val_de_france_gonesse,0.816971600056,0.119344212115,6.84550666809
6,CBADefense,-0.762791514397,0.207587823272,-3.67454838753
6,CBAnwCty,-0.394617915154,0.106972411275,-3.68896913528
6,CLEmpTot_lag1,0.986729621887,0.0798141732812,12.3628368378
6,CLOActPotSt,-0.0412352047861,0.0813174471259,-0.50708925724
6,CLPB,-0.137151867151,0.13054163754,-1.05063688755
6,CNGsubwSP,0.0122502446175,0.00773201324046,1.58435380459
6,CNGtrainSt,0.0525781624019,0.014297763817,3.67736959457
6,CPBhghInc,0.0152063844725,0.00478702876717,3.17658090591
6,CQEsec2dst_lag1,-8652.2578125,8938.296875,-0.967998504639
6,CQEsec3dst_lag1,94289.1015625,43898.5117188,2.14788842201
6,CQEsec4dst_lag1,13918.0869141,9740.73535156,1.42885386944
6,CQEsec6dst_lag1,27355.8378906,5007.43701172,5.46304178238
6,CQEsec7dst_lag1,197492.296875,32920.4804688,5.99907112122
6,CRItaxPro,0.0138676483184,0.00637263525277,2.17612457275
6,CRRdensPop,0.00710173044354,0.00472861109301,1.50186395645
6,CTPNiv3,-1.3855407238,0.915327072144,-1.51371109486
6,CTPNiv4,-0.490798920393,0.508985221386,-0.964269518852
6,biotech,-0.193022817373,0.119954399765,-1.60913491249
6,clichy_montfermeil,-0.182934015989,0.224225699902,-0.815847694874
6,confluence,-0.0472265183926,0.158944398165,-0.297126024961
6,ctdtcd,-0.000431843684055,0.00156020873692,-0.276785850525
6,ctdvpd,-0.0100838784128,0.00527339056134,-1.91221916676
6,descates,0.42659637332,0.115101292729,3.70626926422
6,la_defense,0.331280112267,0.174682527781,1.89646959305
6,le_bourget,-0.164256617427,0.260779410601,-0.629868030548
6,paris_pole,-0.11724306643,0.180273503065,-0.650362193584
6,pleyel,-0.107422076166,0.18736089766,-0.573343098164
6,roissy,-0.713098347187,0.29953712225,-2.38066768646
6,saclay,-0.338942170143,0.122690528631,-2.76257801056
6,val_de_france_gonesse,0.0963287949562,0.265745788813,0.362484753132
7,CBADefense,-0.356919676065,0.20316016674,-1.75683891773
7,CBAnwCty,-0.521617233753,0.0882484093308,-5.91078329086
7,CLEmpTot_lag1,0.845139026642,0.055200047791,15.3104763031
7,CLOActPotSt,-0.0650974214077,0.0588307753205,-1.10651981831
7,CLPB,0.37443163991,0.105572663248,3.54667234421
7,CNGsubwSP,0.0116026075557,0.00615267222747,1.88578343391
7,CNGtrainSt,0.028323860839,0.0113026583567,2.50594687462
7,CPBhghInc,0.0166043974459,0.0036326025147,4.57093715668
7,CQEsec3dst_lag1,43579.5117188,37037.421875,1.17663455009
7,CQEsec6dst_lag1,-4140.23583984,4460.99169922,-0.928097605705
7,CQEsec7dst_lag1,287521.5,37120.6445312,7.74559545517
7,CQEsec8dst_lag1,-10647.1171875,5301.46533203,-2.00833487511
7,CQEsec9dst_lag1,-6585.56347656,2569.1640625,-2.56330990791
7,CRItaxPro,0.00254051410593,0.00498595787212,0.509533822536
7,CRRdensPop,0.0136450324208,0.00427253544331,3.19366168976
7,CTPNiv3,-0.759953081608,0.526305437088,-1.44393920898
7,CTPNiv4,-0.843002021313,0.32093372941,-2.62671685219
7,biotech,-0.324708998203,0.100290626287,-3.23768043518
7,clichy_montfermeil,-0.0259555783123,0.182771712542,-0.142010912299
7,confluence,-0.0029901356902,0.130636975169,-0.0228888932616
7,ctdtcd,-0.00360795832239,0.00126810418442,-2.84515929222
7,ctdvpd,-0.0233627855778,0.0044780424796,-5.2171869278
7,descates,0.0973950773478,0.105532452464,0.922892212868
7,la_defense,-0.236361861229,0.167369231582,-1.41221809387
7,le_bourget,0.245174527168,0.195390641689,1.25479149818
7,paris_pole,0.00240827677771,0.151550531387,0.0158909168094
7,pleyel,0.282988756895,0.147610172629,1.91713583469
7,roissy,-0.770373165607,0.278671860695,-2.76444554329
7,saclay,-0.195023030043,0.0993991196156,-1.96201968193
7,val_de_france_gonesse,0.0620848536491,0.228054478765,0.272236943245
8,CBADefense,-0.560722053051,0.0660385936499,-8.49082374573
8,CBAnwCty,-0.0493700094521,0.0371682681143,-1.32828378677
8,CDGhighw,-0.012361491099,0.00352518772706,-3.50661921501
8,CLEmpTot_lag1,0.595329344273,0.0187645163387,31.7263355255
8,CLOActPotSt,0.137834355235,0.0203656870872,6.76796960831
8,CLPB,0.433484256268,0.0408854074776,10.6024198532
8,CNGsubwSP,0.02093728818,0.00218670931645,9.57479286194
8,CNGtrainSt,0.0280597005039,0.00424909219146,6.60369300842
8,CPBhghInc,0.0437398217618,0.00282318750396,15.493062973
8,CPBlowInc,0.0505280047655,0.00384991476312,13.1244478226
8,CPRam0,-0.0131843006238,0.00233752909116,-5.6402721405
8,CQEsec2dst_lag1,9359.65917969,3218.04052734,2.90849637985
8,CQEsec7dst_lag1,56724.5976562,14316.5966797,3.96215653419
8,CQEsec8dst_lag1,13694.7529297,2136.15356445,6.41094017029
8,CRItaxPro,-0.00204008677974,0.00194396090228,-1.04944849014
8,CRRdensPop,0.0178064368665,0.00135353393853,13.1555156708
8,CTPNiv3,-0.1562422961,0.171062901616,-0.913361668587
8,CTPNiv4,-0.211100131273,0.119067788124,-1.77294075489
8,biotech,-0.133832275867,0.0361075550318,-3.70648956299
8,clichy_montfermeil,-0.110785335302,0.0814334452152,-1.36044025421
8,confluence,-0.0326385274529,0.0530948378146,-0.614721298218
8,ctdtcd,0.000294100027531,0.000428884843132,0.685731947422
8,ctdvpd,-0.00589950568974,0.00164339120965,-3.58983635902
8,descates,0.143490061164,0.0417679585516,3.43541002274
8,la_defense,0.276838093996,0.0550758317113,5.02648973465
8,le_bourget,-0.409807920456,0.0968677550554,-4.23059177399
8,paris_pole,-0.307634532452,0.052509650588,-5.85862827301
8,pleyel,-0.298158496618,0.0605678297579,-4.92272043228
8,roissy,-0.0783323943615,0.0818609520793,-0.956895709038
8,saclay,0.09701474756,0.0339498594403,2.85758900642
8,val_de_france_gonesse,0.251527547836,0.0807070881128,3.11654829979
9,CBADefense,-0.557690024376,0.0929332077503,-6.00097703934
9,CBAnwCty,-0.128744542599,0.0458815954626,-2.80601716042
9,CDGhighw,-0.00489185377955,0.00400790013373,-1.22055280209
9,CLEmpTot_lag1,0.633860707283,0.0249517466873,25.403459549
9,CLOActPotSt,0.135539770126,0.027446385473,4.93834686279
9,CLPB,-0.0958979204297,0.046915948391,-2.04403662682
9,CNGsubwSP,0.00754478899762,0.00277211354114,2.72167396545
9,CNGtrainSt,0.0140348915011,0.00523968273774,2.67857646942
9,CNRKold,0.0185206253082,0.00745050469413,2.48582148552
9,CNRKyng,0.0196419786662,0.00464576669037,4.22793054581
9,CPBhghInc,0.021771274507,0.00364274461754,5.97661304474
9,CPBlowInc,0.0314887054265,0.00493250926957,6.38391208649
9,CPGZFU,-0.705875217915,0.260348618031,-2.71126937866
9,CPRam0,-0.00506460759789,0.00712491944432,-0.710830152035
9,CPRchld111g,-0.0148555319756,0.0046498477459,-3.19484257698
9,CQEsec4dst_lag1,13801.2744141,3809.14233398,3.62319731712
9,CQEsec9dst_lag1,-1730.53613281,1213.10229492,-1.42653763294
9,CRItaxPro,0.00670633139089,0.00235443026759,2.84838819504
9,CRRdensPop,0.024151744321,0.00203836127184,11.848608017
9,biotech,-0.150783032179,0.0425308682024,-3.54526114464
9,clichy_montfermeil,0.118077792227,0.0807958543301,1.46143376827
9,confluence,-0.112777985632,0.0621891357005,-1.8134676218
9,ctdtcd,-0.00144006148912,0.000562072673347,-2.56205558777
9,ctdvpd,-0.0160530991852,0.00196741148829,-8.15950298309
9,descates,0.134494185448,0.0468463897705,2.87096166611
9,la_defense,0.174149468541,0.074518866837,2.33698487282
9,le_bourget,-0.0449393503368,0.0878636911511,-0.511466681957
9,paris_pole,0.246627256274,0.0686905831099,3.59040856361
9,pleyel,0.142627820373,0.0636388584971,2.24120640755
9,roissy,-0.0815418958664,0.0979440882802,-0.832535147667
9,saclay,-0.234840080142,0.0460246391594,-5.10248613358
9,val_de_france_gonesse,0.11047936976,0.104742005467,1.05477619171
10,CBAnwCty,-0.301981091499,0.0735547915101,-4.10552597046
10,CLEmpTot_lag1,0.770460665226,0.0437022671103,17.6297645569
10,CLOActPotSt,-0.0240161754191,0.04918102175,-0.488322019577
10,CLPB,-0.439837545156,0.0793269500136,-5.54461669922
10,CNGsubwSP,0.00641084229574,0.00516791036353,1.24050962925
10,CNGtrainSt,0.0330827198923,0.00950262136757,3.48143100739
10,CNRKold,0.0206983946264,0.0116963135079,1.76965117455
10,CNRKyng,0.0311153735965,0.00686704739928,4.53111362457
10,CPBhghInc,0.0345467329025,0.00543165206909,6.36026239395
10,CPBlowInc,0.0318319015205,0.00746596697718,4.26360082626
10,CPRam0,0.00613182084635,0.0121861733496,0.503178536892
10,CPRchld111g,0.0179468169808,0.00709134433419,2.53080606461
10,CQEsec10dst_lag1,-1735.39331055,8645.53125,-0.200727209449
10,CQEsec11dst_lag1,-21242.9023438,4552.12255859,-4.66659259796
10,CQEsec2dst_lag1,-24213.0917969,7193.85400391,-3.36580252647
10,CQEsec3dst_lag1,42517.3632812,29913.3496094,1.42135083675
10,CQEsec5dst_lag1,-39535.1914062,12598.6757812,-3.13804340363
10,CQEsec6dst_lag1,5388.06005859,3694.04833984,1.45857870579
10,CRRdensPop,0.0137964161113,0.00381445838138,3.61687421799
10,biotech,-0.138252750039,0.0694374740124,-1.99103939533
10,clichy_montfermeil,-0.0242477729917,0.126730814576,-0.191332891583
10,confluence,-0.159902587533,0.0951950550079,-1.6797362566
10,ctdtcd,-0.000823503651191,0.000803338713013,-1.02510142326
10,ctdvpd,-0.0166643280536,0.00316676567309,-5.26225471497
10,descates,0.211521476507,0.0730820894241,2.89429974556
10,la_defense,-0.29044008255,0.0958718657494,-3.0294611454
10,le_bourget,-0.0163639876992,0.138252273202,-0.118363246322
10,paris_pole,0.639373362064,0.137770667672,4.64085245132
10,pleyel,0.197066828609,0.108090676367,1.82316207886
10,roissy,-0.432345032692,0.179217413068,-2.41240525246
10,saclay,-0.280742645264,0.0699677094817,-4.01246023178
10,val_de_france_gonesse,0.0892188251019,0.139363408089,0.640188336372
11,CBADefense,-0.193310201168,0.206026494503,-0.938278377056
11,CBAnwCty,-0.452169746161,0.0771626085043,-5.85995912552
11,CLEmpTot_lag1,0.745596647263,0.0400173850358,18.6318187714
11,CLOActPotSt,0.0764557123184,0.045788757503,1.66974854469
11,CLPB,-0.0537639856339,0.0800735205412,-0.67143279314
11,CNGsubwSP,0.00230018887669,0.00541273271665,0.424958884716
11,CNGtrainSt,0.0169144272804,0.0102502191439,1.65015280247
11,CQEsec10dst_lag1,2912.51049805,8207.39941406,0.354864001274
11,CQEsec11dst_lag1,9468.46582031,6197.70751953,1.52773678303
11,CQEsec9dst_lag1,-9971.51757812,3234.22875977,-3.08312058449
11,CRRdensPop,0.0130261098966,0.00356689025648,3.65195131302
11,biotech,-0.15204668045,0.0847477316856,-1.79410910606
11,clichy_montfermeil,-0.365477532148,0.170294195414,-2.14615368843
11,confluence,-0.125315129757,0.119986616075,-1.04440927505
11,ctdtcd,-0.000475154549349,0.000902001571376,-0.526777982712
11,ctdvpd,-0.0159983113408,0.00369605328888,-4.32848501205
11,descates,0.0422994792461,0.0980421602726,0.4314417243
11,la_defense,-0.186962798238,0.174317568541,-1.07254135609
11,le_bourget,-0.277615875006,0.186974838376,-1.4847766161
11,paris_pole,0.669463515282,0.145654946566,4.59622907639
11,pleyel,0.15886773169,0.123120829463,1.29033994675
11,roissy,-0.599540352821,0.212944015861,-2.8154835701
11,saclay,-0.201757594943,0.079705953598,-2.53127384186
11,val_de_france_gonesse,0.212869226933,0.165521487594,1.28605186939
